	GSM1023434	GSM1023435	GSM1023436	GSM1023437	GSM1023438	GSM1023439
ENSG00000181544.15	4.44166358694804	5.12753379000301	3.58613861196202	5.79090507566618	3.52013606082162	3.88198330758002
ENSG00000130150.12	51.146429183038	60.4157242213398	65.9107544888193	34.504142742511	27.6755524781838	40.698212095597
ENSG00000165195.15	20.9969551382998	16.8316870063142	17.0650733948538	26.4210044077269	24.6409524257513	17.2810869821304
ENSG00000165197.5	0.672979331355763	1.00321313282668	3.09149880341554	1.08579470168741	0.485536008389189	2.37928009174259
ENSG00000087842.11	13.7287783596576	17.8349001391409	12.6133151179354	13.391467987478	14.3233122474811	14.5261310864285
ENSG00000102010.15	2.5573214591519	1.89495813978372	2.34953909059581	1.3270824131735	1.69937602936216	1.37747794785097
ENSG00000186312.10	5.38383465084611	5.4619381676119	4.575418229055	4.58446651823572	6.55473611325405	7.13784027522777
ENSG00000169239.13	46.4355738635477	43.8069734667649	42.2917036307246	33.5389918965666	38.7214966690378	39.1955088797595
ENSG00000169249.12	21.2661468708421	49.6033160119856	55.6469784614797	19.7855923418594	46.0045367948756	48.8378545147163
ENSG00000182287.14	44.6858276020227	35.8927365300211	40.4368043486752	41.1395548083785	34.2302885914378	24.4189272573582
ENSG00000047230.15	34.5911376316862	46.1478041100271	29.5547285606525	31.849977916164	20.2711283502486	32.8090202124505
ENSG00000169895.6	39.9749722825323	54.619381676119	50.5769204238782	53.08329652694	56.5649449773405	45.0810964751228
ENSG00000086712.13	34.8603293642285	68.4414292839532	46.1251621469598	42.466637221552	61.0561530549405	40.3225362916376
ENSG00000102054.17	114.137294597937	121.611725323767	110.304677305866	103.633072083276	116.892794019697	121.218059410886
